total_tokens,ep,tp,num_experts,tokens_per_expert,aligned_m,total_m,hidden_size,intermediate_size_per_tp,topk,time_us,tflops,diff,status
1048576,1,62,256,253952,253952,65011712,7168,34,8,,,,"ERR: CUDA out of memory. Tried to allocate 868.00 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.48 GiB is allocated by PyTorch, and 25.00 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,1,63,256,258048,258048,66060288,7168,33,8,,,,"ERR: CUDA out of memory. Tried to allocate 882.00 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.42 GiB is allocated by PyTorch, and 82.50 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,1,64,256,262144,262144,67108864,7168,32,8,,,,"ERR: CUDA out of memory. Tried to allocate 896.00 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.36 GiB is allocated by PyTorch, and 144.00 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,1,65,256,266240,266240,68157440,7168,32,8,,,,"ERR: CUDA out of memory. Tried to allocate 910.00 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.43 GiB is allocated by PyTorch, and 76.00 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,1,66,256,270336,270336,69206016,7168,32,8,,,,"ERR: CUDA out of memory. Tried to allocate 924.00 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.49 GiB is allocated by PyTorch, and 8.00 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,1,67,256,274432,274432,70254592,7168,31,8,,,,"ERR: CUDA out of memory. Tried to allocate 938.00 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.42 GiB is allocated by PyTorch, and 77.50 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,1,68,256,278528,278528,71303168,7168,31,8,,,,"ERR: CUDA out of memory. Tried to allocate 952.00 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.49 GiB is allocated by PyTorch, and 11.50 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,1,69,256,282624,282624,72351744,7168,30,8,,,,"ERR: CUDA out of memory. Tried to allocate 966.00 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.42 GiB is allocated by PyTorch, and 87.00 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,1,70,256,286720,286720,73400320,7168,30,8,,,,"ERR: CUDA out of memory. Tried to allocate 980.00 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.48 GiB is allocated by PyTorch, and 23.00 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,1,71,256,290816,290816,74448896,7168,29,8,,,,"ERR: CUDA out of memory. Tried to allocate 994.00 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.40 GiB is allocated by PyTorch, and 104.50 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,1,72,256,294912,294912,75497472,7168,29,8,,,,"ERR: CUDA out of memory. Tried to allocate 1008.00 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.46 GiB is allocated by PyTorch, and 42.50 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,2,1,128,8192,8192,1048576,7168,2048,8,13452.0,2289,,OK
1048576,2,2,128,16384,16384,2097152,7168,1024,8,15353.0,2005,,OK
1048576,2,3,128,24576,24576,3145728,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1048576,2,4,128,32768,32768,4194304,7168,512,8,19040.0,1617,,OK
1048576,2,5,128,40960,40960,5242880,7168,410,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1048576,2,6,128,49152,49152,6291456,7168,342,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1048576,2,7,128,57344,57344,7340032,7168,293,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1048576,2,8,128,65536,65536,8388608,7168,256,8,27723.0,1110,,OK
1048576,2,9,128,73728,73728,9437184,7168,228,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1048576,2,10,128,81920,81920,10485760,7168,205,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1048576,2,11,128,90112,90112,11534336,7168,187,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1048576,2,12,128,98304,98304,12582912,7168,171,8,,,,"ERR: CUDA out of memory. Tried to allocate 6.00 GiB. GPU 0 has a total capacity of 184.31 GiB of which 5.02 GiB is free. Including non-PyTorch memory, this process has 179.28 GiB memory in use. Of the allocated memory 178.35 GiB is allocated by PyTorch, and 156.75 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,2,13,128,106496,106496,13631488,7168,158,8,,,,"ERR: CUDA out of memory. Tried to allocate 182.00 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.33 GiB is allocated by PyTorch, and 171.50 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,2,14,128,114688,114688,14680064,7168,147,8,,,,"ERR: CUDA out of memory. Tried to allocate 196.00 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.33 GiB is allocated by PyTorch, and 178.75 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,2,15,128,122880,122880,15728640,7168,137,8,,,,"ERR: CUDA out of memory. Tried to allocate 210.00 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.31 GiB is allocated by PyTorch, and 198.25 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,2,16,128,131072,131072,16777216,7168,128,8,,,,"ERR: CUDA out of memory. Tried to allocate 224.00 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.28 GiB is allocated by PyTorch, and 224.00 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,2,17,128,139264,139264,17825792,7168,121,8,,,,"ERR: CUDA out of memory. Tried to allocate 238.00 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.29 GiB is allocated by PyTorch, and 214.25 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,2,18,128,147456,147456,18874368,7168,114,8,,,,"ERR: CUDA out of memory. Tried to allocate 252.00 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.27 GiB is allocated by PyTorch, and 232.50 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,2,19,128,155648,155648,19922944,7168,108,8,,,,"ERR: CUDA out of memory. Tried to allocate 266.00 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.27 GiB is allocated by PyTorch, and 239.00 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,2,20,128,163840,163840,20971520,7168,103,8,,,,"ERR: CUDA out of memory. Tried to allocate 280.00 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.28 GiB is allocated by PyTorch, and 227.75 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,2,21,128,172032,172032,22020096,7168,98,8,,,,"ERR: CUDA out of memory. Tried to allocate 294.00 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.27 GiB is allocated by PyTorch, and 236.50 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,2,22,128,180224,180224,23068672,7168,94,8,,,,"ERR: CUDA out of memory. Tried to allocate 308.00 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.29 GiB is allocated by PyTorch, and 219.50 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,2,23,128,188416,188416,24117248,7168,90,8,,,,"ERR: CUDA out of memory. Tried to allocate 322.00 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.29 GiB is allocated by PyTorch, and 218.50 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,2,24,128,196608,196608,25165824,7168,86,8,,,,"ERR: CUDA out of memory. Tried to allocate 336.00 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.27 GiB is allocated by PyTorch, and 233.50 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,2,25,128,204800,204800,26214400,7168,82,8,,,,"ERR: CUDA out of memory. Tried to allocate 350.00 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.24 GiB is allocated by PyTorch, and 264.50 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,2,26,128,212992,212992,27262976,7168,79,8,,,,"ERR: CUDA out of memory. Tried to allocate 364.00 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.25 GiB is allocated by PyTorch, and 257.75 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,2,27,128,221184,221184,28311552,7168,76,8,,,,"ERR: CUDA out of memory. Tried to allocate 378.00 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.24 GiB is allocated by PyTorch, and 263.00 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,2,28,128,229376,229376,29360128,7168,74,8,,,,"ERR: CUDA out of memory. Tried to allocate 392.00 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.28 GiB is allocated by PyTorch, and 222.50 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,2,29,128,237568,237568,30408704,7168,71,8,,,,"ERR: CUDA out of memory. Tried to allocate 406.00 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.26 GiB is allocated by PyTorch, and 249.75 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,2,30,128,245760,245760,31457280,7168,69,8,,,,"ERR: CUDA out of memory. Tried to allocate 420.00 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.28 GiB is allocated by PyTorch, and 227.25 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,2,31,128,253952,253952,32505856,7168,67,8,,,,"ERR: CUDA out of memory. Tried to allocate 434.00 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.29 GiB is allocated by PyTorch, and 212.75 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,2,32,128,262144,262144,33554432,7168,64,8,,,,"ERR: CUDA out of memory. Tried to allocate 448.00 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.23 GiB is allocated by PyTorch, and 272.00 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,2,33,128,270336,270336,34603008,7168,63,8,,,,"ERR: CUDA out of memory. Tried to allocate 462.00 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.30 GiB is allocated by PyTorch, and 207.75 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,2,34,128,278528,278528,35651584,7168,61,8,,,,"ERR: CUDA out of memory. Tried to allocate 476.00 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.29 GiB is allocated by PyTorch, and 217.25 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,2,35,128,286720,286720,36700160,7168,59,8,,,,"ERR: CUDA out of memory. Tried to allocate 490.00 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.27 GiB is allocated by PyTorch, and 234.75 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,2,36,128,294912,294912,37748736,7168,57,8,,,,"ERR: CUDA out of memory. Tried to allocate 504.00 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.25 GiB is allocated by PyTorch, and 260.25 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,3,1,86,12193,12288,1056768,7168,2048,8,13368.0,2321,,OK
1048576,3,2,86,24386,24448,2102528,7168,1024,8,15397.0,2005,,OK
1048576,3,3,86,36579,36608,3148288,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1048576,3,4,86,48771,48896,4205056,7168,512,8,19381.0,1593,,OK
1048576,3,5,86,60964,61056,5250816,7168,410,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1048576,3,6,86,73157,73216,6296576,7168,342,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1048576,3,7,86,85350,85376,7342336,7168,293,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1048576,3,8,86,97542,97664,8399104,7168,256,8,27698.0,1113,,OK
1048576,3,9,86,109735,109824,9444864,7168,228,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1048576,3,10,86,121928,121984,10490624,7168,205,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1048576,3,11,86,134121,134144,11536384,7168,187,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
1048576,3,12,86,146313,146432,12593152,7168,171,8,,,,"ERR: CUDA out of memory. Tried to allocate 6.01 GiB. GPU 0 has a total capacity of 184.31 GiB of which 4.87 GiB is free. Including non-PyTorch memory, this process has 179.42 GiB memory in use. Of the allocated memory 178.40 GiB is allocated by PyTorch, and 255.56 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,3,13,86,158506,158592,13638912,7168,158,8,,,,"ERR: CUDA out of memory. Tried to allocate 182.10 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.25 GiB is allocated by PyTorch, and 263.96 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,3,14,86,170699,170752,14684672,7168,147,8,,,,"ERR: CUDA out of memory. Tried to allocate 196.06 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.24 GiB is allocated by PyTorch, and 265.85 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,3,15,86,182892,182912,15730432,7168,137,8,,,,"ERR: CUDA out of memory. Tried to allocate 210.03 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.23 GiB is allocated by PyTorch, and 280.44 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,3,16,86,195084,195200,16787200,7168,128,8,,,,"ERR: CUDA out of memory. Tried to allocate 224.13 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.21 GiB is allocated by PyTorch, and 299.02 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,3,17,86,207277,207360,17832960,7168,121,8,,,,"ERR: CUDA out of memory. Tried to allocate 238.10 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.22 GiB is allocated by PyTorch, and 286.05 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
1048576,3,18,86,219470,219520,18878720,7168,114,8,,,,"ERR: CUDA out of memory. Tried to allocate 252.06 GiB. GPU 0 has a total capacity of 184.31 GiB of which 179.02 GiB is free. Including non-PyTorch memory, this process has 5.28 GiB memory in use. Of the allocated memory 4.21 GiB is allocated by PyTorch, and 301.00 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
